dataset,instance_index,depot,budget_miles,algorithm,collected_prize_excluding_depot,java_raw_prize_including_depot,route_distance_miles,runtime_ms,route,raw_attention_route_distance_miles,repair_applied,feasible_under_java_miles
Capital_Cities.txt,13,"Columbus,OH",6000,P-MARL,1469.0,1623,5930.82841,3641.113375,"Columbus,OH -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Boston,MA -> Providence,RI -> Augusta,ME -> Lansing,MI -> Madison,WI -> DesMoines,IA -> Lincoln,NE -> Topeka,KS -> OklahomaCity,OK -> Austin,TX -> BatonRouge,LA -> Jackson,MS -> LittleRock,AR -> JeffersonCity,MO -> Springfield,IL -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Raleigh,NC -> Richmond,VA -> Harrisburg,PA -> Columbus,OH",,,
Capital_Cities.txt,13,"Columbus,OH",6000,Greedy 2,1395.0,1549,5994.016585,0.096542,"Columbus,OH -> Indianapolis,IN -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Augusta,ME -> Providence,RI -> Boston,MA -> Lansing,MI -> Springfield,IL -> JeffersonCity,MO -> OklahomaCity,OK -> Austin,TX -> Jackson,MS -> BatonRouge,LA -> Tallahassee,FL -> Montgomery,AL -> Raleigh,NC -> Charleston,WV -> Columbus,OH",,,
Capital_Cities.txt,13,"Columbus,OH",6000,Greedy 1,803.0,957,5897.436275,0.035,"Columbus,OH -> Albany,NY -> Annapolis,MD -> Cheyenne,WY -> Nashville,TN -> Indianapolis,IN -> OklahomaCity,OK -> Atlanta,GA -> Columbia,SC -> Raleigh,NC -> Richmond,VA -> Charleston,WV -> Columbus,OH",,,
Capital_Cities.txt,14,"Concord,NH",6000,Attention,1063.0,,5863.027966,3.817081,"Concord,NH -> Madison,WI -> DesMoines,IA -> Lincoln,NE -> Topeka,KS -> LittleRock,AR -> Springfield,IL -> JeffersonCity,MO -> BatonRouge,LA -> Jackson,MS -> Tallahassee,FL -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Indianapolis,IN -> Columbus,OH -> Lansing,MI -> Providence,RI -> Boston,MA -> Concord,NH",5863.027966,false,true
Capital_Cities.txt,14,"Concord,NH",6000,P-MARL,1460.0,1584,5858.356111,3625.846625,"Concord,NH -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Harrisburg,PA -> Columbus,OH -> Lansing,MI -> Springfield,IL -> JeffersonCity,MO -> DesMoines,IA -> Lincoln,NE -> Topeka,KS -> OklahomaCity,OK -> LittleRock,AR -> Jackson,MS -> BatonRouge,LA -> Tallahassee,FL -> Atlanta,GA -> Nashville,TN -> Indianapolis,IN -> Frankfort,KY -> Columbia,SC -> Raleigh,NC -> Richmond,VA -> Providence,RI -> Boston,MA -> Augusta,ME -> Montpelier,VT -> Concord,NH",,,
Capital_Cities.txt,14,"Concord,NH",6000,Greedy 2,1342.0,1466,5934.318286,0.100083,"Concord,NH -> Albany,NY -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Providence,RI -> Boston,MA -> Augusta,ME -> Columbus,OH -> Indianapolis,IN -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Raleigh,NC -> Richmond,VA -> Lansing,MI -> Springfield,IL -> JeffersonCity,MO -> OklahomaCity,OK -> Topeka,KS -> Lincoln,NE -> DesMoines,IA -> Madison,WI -> Montpelier,VT -> Concord,NH",,,
Capital_Cities.txt,14,"Concord,NH",6000,Greedy 1,878.0,1002,5959.200487,0.030375,"Concord,NH -> Albany,NY -> Annapolis,MD -> Cheyenne,WY -> Nashville,TN -> Indianapolis,IN -> OklahomaCity,OK -> Atlanta,GA -> Columbia,SC -> Columbus,OH -> Providence,RI -> Boston,MA -> Concord,NH",,,
Capital_Cities.txt,15,"Denver,CO",6000,Attention,1042.0,,5995.174544,3.638744,"Denver,CO -> SaintPaul,MN -> Madison,WI -> DesMoines,IA -> Lincoln,NE -> Topeka,KS -> JeffersonCity,MO -> Springfield,IL -> Nashville,TN -> Jackson,MS -> BatonRouge,LA -> Tallahassee,FL -> Atlanta,GA -> Columbia,SC -> Indianapolis,IN -> Columbus,OH -> Raleigh,NC -> Cheyenne,WY -> Denver,CO",5995.174544,false,true
Capital_Cities.txt,15,"Denver,CO",6000,P-MARL,1152.0,1270,5972.060454,3228.545166,"Denver,CO -> Columbus,OH -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Boston,MA -> Providence,RI -> Hartford,CT -> Columbia,SC -> Atlanta,GA -> Jackson,MS -> BatonRouge,LA -> LittleRock,AR -> OklahomaCity,OK -> SantaFe,NM -> Cheyenne,WY -> Pierre,SD -> Bismarck,ND -> Denver,CO",,,
Capital_Cities.txt,15,"Denver,CO",6000,Greedy 2,1221.0,1339,5951.157049,0.083958,"Denver,CO -> Cheyenne,WY -> SaltLakeCity,UT -> Helena,MT -> Salem,OR -> Olympia,WA -> Boise,ID -> SantaFe,NM -> OklahomaCity,OK -> JeffersonCity,MO -> Springfield,IL -> Indianapolis,IN -> Columbus,OH -> Nashville,TN -> Atlanta,GA -> Jackson,MS -> LittleRock,AR -> Denver,CO",,,
Capital_Cities.txt,15,"Denver,CO",6000,Greedy 1,565.0,683,5874.779218,0.030375,"Denver,CO -> Albany,NY -> Annapolis,MD -> Cheyenne,WY -> Nashville,TN -> Indianapolis,IN -> OklahomaCity,OK -> Denver,CO",,,
Capital_Cities.txt,16,"DesMoines,IA",6000,Attention,1240.0,,5912.032223,3.846169,"DesMoines,IA -> Madison,WI -> Topeka,KS -> Lincoln,NE -> Denver,CO -> Cheyenne,WY -> SantaFe,NM -> Austin,TX -> OklahomaCity,OK -> BatonRouge,LA -> Jackson,MS -> Tallahassee,FL -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Indianapolis,IN -> Columbus,OH -> Springfield,IL -> JeffersonCity,MO -> DesMoines,IA",5912.032223,false,true
Capital_Cities.txt,16,"DesMoines,IA",6000,P-MARL,1283.0,1379,5941.331729,3398.160458,"DesMoines,IA -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Boston,MA -> Providence,RI -> Augusta,ME -> Columbia,SC -> Atlanta,GA -> Nashville,TN -> Jackson,MS -> BatonRouge,LA -> OklahomaCity,OK -> Topeka,KS -> Lincoln,NE -> Cheyenne,WY -> Denver,CO -> Pierre,SD -> Bismarck,ND -> DesMoines,IA",,,
Capital_Cities.txt,16,"DesMoines,IA",6000,Greedy 2,1460.0,1556,5969.565342,0.08175,"DesMoines,IA -> JeffersonCity,MO -> Springfield,IL -> Indianapolis,IN -> Columbus,OH -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Augusta,ME -> Providence,RI -> Boston,MA -> Lansing,MI -> Madison,WI -> OklahomaCity,OK -> Austin,TX -> Jackson,MS -> LittleRock,AR -> Topeka,KS -> Lincoln,NE -> DesMoines,IA",,,
Capital_Cities.txt,16,"DesMoines,IA",6000,Greedy 1,705.0,801,5905.221811,0.029625,"DesMoines,IA -> Albany,NY -> Annapolis,MD -> Cheyenne,WY -> Nashville,TN -> Indianapolis,IN -> OklahomaCity,OK -> Jackson,MS -> JeffersonCity,MO -> DesMoines,IA",,,
Capital_Cities.txt,17,"Dover,DE",6000,Attention,1275.0,,5898.300731,4.137993,"Dover,DE -> Madison,WI -> DesMoines,IA -> Lincoln,NE -> Topeka,KS -> LittleRock,AR -> Springfield,IL -> JeffersonCity,MO -> BatonRouge,LA -> Jackson,MS -> Tallahassee,FL -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Indianapolis,IN -> Columbus,OH -> Annapolis,MD -> Albany,NY -> Concord,NH -> Providence,RI -> Trenton,NJ -> Dover,DE",5898.300731,false,true
Capital_Cities.txt,17,"Dover,DE",6000,P-MARL,1501.0,1561,5950.022969,3368.386375,"Dover,DE -> Annapolis,MD -> Trenton,NJ -> Albany,NY -> Concord,NH -> Boston,MA -> Providence,RI -> Augusta,ME -> Indianapolis,IN -> Springfield,IL -> JeffersonCity,MO -> Topeka,KS -> Lincoln,NE -> DesMoines,IA -> Madison,WI -> Lansing,MI -> Columbus,OH -> Frankfort,KY -> Nashville,TN -> Jackson,MS -> BatonRouge,LA -> Tallahassee,FL -> Atlanta,GA -> Columbia,SC -> Raleigh,NC -> Richmond,VA -> Harrisburg,PA -> Charleston,WV -> Dover,DE",,,
Capital_Cities.txt,17,"Dover,DE",6000,Greedy 2,1394.0,1454,5979.035847,0.078833,"Dover,DE -> Annapolis,MD -> Albany,NY -> Concord,NH -> Augusta,ME -> Providence,RI -> Boston,MA -> Trenton,NJ -> Columbus,OH -> Indianapolis,IN -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Raleigh,NC -> Richmond,VA -> Lansing,MI -> Springfield,IL -> JeffersonCity,MO -> OklahomaCity,OK -> Austin,TX -> Jackson,MS -> Tallahassee,FL -> Dover,DE",,,
Capital_Cities.txt,17,"Dover,DE",6000,Greedy 1,841.0,901,5895.766613,0.031459,"Dover,DE -> Albany,NY -> Annapolis,MD -> Cheyenne,WY -> Nashville,TN -> Indianapolis,IN -> OklahomaCity,OK -> Atlanta,GA -> Columbia,SC -> Columbus,OH -> Trenton,NJ -> Dover,DE",,,
Capital_Cities.txt,18,"Frankfort,KY",6000,Attention,1076.0,,5793.918129,3.78108,"Frankfort,KY -> Madison,WI -> DesMoines,IA -> Topeka,KS -> Lincoln,NE -> Denver,CO -> Cheyenne,WY -> SantaFe,NM -> Austin,TX -> OklahomaCity,OK -> BatonRouge,LA -> Jackson,MS -> Tallahassee,FL -> Nashville,TN -> Atlanta,GA -> Indianapolis,IN -> Columbia,SC -> Frankfort,KY",6017.897144,true,true
Capital_Cities.txt,18,"Frankfort,KY",6000,P-MARL,1214.0,1258,5932.164543,3577.0235,"Frankfort,KY -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Boston,MA -> Providence,RI -> Augusta,ME -> Topeka,KS -> OklahomaCity,OK -> LittleRock,AR -> Jackson,MS -> BatonRouge,LA -> Tallahassee,FL -> Atlanta,GA -> Columbia,SC -> Raleigh,NC -> DesMoines,IA -> Springfield,IL -> Indianapolis,IN -> Frankfort,KY",,,
Capital_Cities.txt,18,"Frankfort,KY",6000,Greedy 2,1436.0,1480,5998.950942,0.103708,"Frankfort,KY -> Indianapolis,IN -> Columbus,OH -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Augusta,ME -> Providence,RI -> Boston,MA -> Lansing,MI -> Springfield,IL -> JeffersonCity,MO -> OklahomaCity,OK -> Austin,TX -> Jackson,MS -> BatonRouge,LA -> Tallahassee,FL -> Montgomery,AL -> Charleston,WV -> Frankfort,KY",,,
Capital_Cities.txt,18,"Frankfort,KY",6000,Greedy 1,808.0,852,5937.595976,0.051834,"Frankfort,KY -> Albany,NY -> Annapolis,MD -> Cheyenne,WY -> Nashville,TN -> Indianapolis,IN -> OklahomaCity,OK -> Atlanta,GA -> Columbia,SC -> Columbus,OH -> Frankfort,KY",,,
Capital_Cities.txt,19,"Harrisburg,PA",6000,Attention,1274.0,,5985.04664,4.074812,"Harrisburg,PA -> Madison,WI -> DesMoines,IA -> Lincoln,NE -> Topeka,KS -> LittleRock,AR -> Springfield,IL -> JeffersonCity,MO -> BatonRouge,LA -> Jackson,MS -> Tallahassee,FL -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Indianapolis,IN -> Columbus,OH -> Annapolis,MD -> Albany,NY -> Augusta,ME -> Concord,NH -> Harrisburg,PA",6000.287619,true,true
Capital_Cities.txt,19,"Harrisburg,PA",6000,P-MARL,1582.0,1606,5986.925041,3362.898083,"Harrisburg,PA -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Providence,RI -> Boston,MA -> Concord,NH -> Augusta,ME -> Indianapolis,IN -> Columbus,OH -> Lansing,MI -> Springfield,IL -> JeffersonCity,MO -> DesMoines,IA -> Lincoln,NE -> Topeka,KS -> OklahomaCity,OK -> Austin,TX -> Jackson,MS -> BatonRouge,LA -> Atlanta,GA -> Nashville,TN -> Frankfort,KY -> Columbia,SC -> Raleigh,NC -> Richmond,VA -> Harrisburg,PA",,,
Capital_Cities.txt,19,"Harrisburg,PA",6000,Greedy 2,1434.0,1458,5998.334194,0.091792,"Harrisburg,PA -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Augusta,ME -> Providence,RI -> Boston,MA -> Columbus,OH -> Indianapolis,IN -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Raleigh,NC -> Richmond,VA -> Lansing,MI -> Springfield,IL -> JeffersonCity,MO -> OklahomaCity,OK -> Austin,TX -> Jackson,MS -> LittleRock,AR -> Frankfort,KY -> Charleston,WV -> Harrisburg,PA",,,
Capital_Cities.txt,19,"Harrisburg,PA",6000,Greedy 1,861.0,885,5989.459759,0.03225,"Harrisburg,PA -> Albany,NY -> Annapolis,MD -> Cheyenne,WY -> Nashville,TN -> Indianapolis,IN -> OklahomaCity,OK -> Atlanta,GA -> Columbia,SC -> Columbus,OH -> Lansing,MI -> Harrisburg,PA",,,
Capital_Cities.txt,0,"Albany,NY",8000,Attention,1369.0,,7974.983985,4.832029,"Albany,NY -> Madison,WI -> DesMoines,IA -> Lincoln,NE -> Topeka,KS -> LittleRock,AR -> Springfield,IL -> JeffersonCity,MO -> BatonRouge,LA -> OklahomaCity,OK -> Austin,TX -> Jackson,MS -> Tallahassee,FL -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Indianapolis,IN -> Columbus,OH -> Lansing,MI -> Concord,NH -> Providence,RI -> Trenton,NJ -> Dover,DE -> Richmond,VA -> Boston,MA -> Albany,NY",8011.239840,true,true
Capital_Cities.txt,0,"Albany,NY",8000,P-MARL,1843.0,2043,7992.19248,4204.857208,"Albany,NY -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Harrisburg,PA -> Richmond,VA -> Raleigh,NC -> Columbia,SC -> Atlanta,GA -> Nashville,TN -> Indianapolis,IN -> Columbus,OH -> Lansing,MI -> Springfield,IL -> JeffersonCity,MO -> Topeka,KS -> Lincoln,NE -> DesMoines,IA -> Cheyenne,WY -> Denver,CO -> SantaFe,NM -> OklahomaCity,OK -> Austin,TX -> BatonRouge,LA -> Jackson,MS -> LittleRock,AR -> Tallahassee,FL -> Montgomery,AL -> Frankfort,KY -> Charleston,WV -> Concord,NH -> Augusta,ME -> Boston,MA -> Providence,RI -> Hartford,CT -> Albany,NY",,,
Capital_Cities.txt,0,"Albany,NY",8000,Greedy 2,1640.0,1840,7946.239309,0.127375,"Albany,NY -> Concord,NH -> Augusta,ME -> Providence,RI -> Boston,MA -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Columbus,OH -> Indianapolis,IN -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Raleigh,NC -> Richmond,VA -> Lansing,MI -> Springfield,IL -> JeffersonCity,MO -> OklahomaCity,OK -> Austin,TX -> Jackson,MS -> BatonRouge,LA -> Tallahassee,FL -> Montgomery,AL -> LittleRock,AR -> Topeka,KS -> Lincoln,NE -> DesMoines,IA -> Madison,WI -> Frankfort,KY -> Charleston,WV -> Harrisburg,PA -> Hartford,CT -> Albany,NY",,,
Capital_Cities.txt,0,"Albany,NY",8000,Greedy 1,656.0,856,7997.183004,0.029333,"Albany,NY -> Annapolis,MD -> Cheyenne,WY -> Nashville,TN -> Helena,MT -> Salem,OR -> Indianapolis,IN -> Atlanta,GA -> Harrisburg,PA -> Albany,NY",,,
Capital_Cities.txt,1,"Annapolis,MD",8000,Attention,1445.0,,7988.09254,4.81987,"Annapolis,MD -> Madison,WI -> DesMoines,IA -> Lincoln,NE -> Topeka,KS -> LittleRock,AR -> Springfield,IL -> JeffersonCity,MO -> BatonRouge,LA -> OklahomaCity,OK -> Jackson,MS -> Tallahassee,FL -> Nashville,TN -> Atlanta,GA -> Indianapolis,IN -> Columbia,SC -> Columbus,OH -> Albany,NY -> Augusta,ME -> Concord,NH -> Providence,RI -> Trenton,NJ -> Dover,DE -> Raleigh,NC -> Richmond,VA -> Harrisburg,PA -> Annapolis,MD",7988.092540,false,true
Capital_Cities.txt,1,"Annapolis,MD",8000,P-MARL,1764.0,1960,7746.767374,4130.705542,"Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Augusta,ME -> Boston,MA -> Providence,RI -> Hartford,CT -> Indianapolis,IN -> Springfield,IL -> JeffersonCity,MO -> Topeka,KS -> Lincoln,NE -> DesMoines,IA -> Cheyenne,WY -> Denver,CO -> SantaFe,NM -> OklahomaCity,OK -> Austin,TX -> Jackson,MS -> BatonRouge,LA -> Atlanta,GA -> Columbia,SC -> Raleigh,NC -> Richmond,VA -> Columbus,OH -> Lansing,MI -> Madison,WI -> Nashville,TN -> Frankfort,KY -> Charleston,WV -> Harrisburg,PA -> Annapolis,MD",,,
Capital_Cities.txt,1,"Annapolis,MD",8000,Greedy 2,1639.0,1835,7728.870508,0.121042,"Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Augusta,ME -> Providence,RI -> Boston,MA -> Columbus,OH -> Indianapolis,IN -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Raleigh,NC -> Richmond,VA -> Lansing,MI -> Springfield,IL -> JeffersonCity,MO -> OklahomaCity,OK -> Austin,TX -> Jackson,MS -> BatonRouge,LA -> Tallahassee,FL -> Montgomery,AL -> LittleRock,AR -> Topeka,KS -> Lincoln,NE -> DesMoines,IA -> Madison,WI -> Frankfort,KY -> Charleston,WV -> Harrisburg,PA -> Annapolis,MD",,,
Capital_Cities.txt,1,"Annapolis,MD",8000,Greedy 1,794.0,990,7967.218251,0.034041,"Annapolis,MD -> Albany,NY -> Cheyenne,WY -> Nashville,TN -> Helena,MT -> Salem,OR -> Indianapolis,IN -> Atlanta,GA -> Columbia,SC -> Raleigh,NC -> Dover,DE -> Annapolis,MD",,,
Capital_Cities.txt,2,"Atlanta,GA",8000,Attention,1544.0,,7771.677324,4.839897,"Atlanta,GA -> Madison,WI -> DesMoines,IA -> Topeka,KS -> Lincoln,NE -> Denver,CO -> Cheyenne,WY -> SantaFe,NM -> Austin,TX -> OklahomaCity,OK -> BatonRouge,LA -> Jackson,MS -> Tallahassee,FL -> Nashville,TN -> Indianapolis,IN -> Columbia,SC -> Columbus,OH -> Annapolis,MD -> Albany,NY -> Augusta,ME -> Concord,NH -> Providence,RI -> Trenton,NJ -> Dover,DE -> Raleigh,NC -> Atlanta,GA",8024.574822,true,true
Capital_Cities.txt,2,"Atlanta,GA",8000,P-MARL,1690.0,1858,7932.886004,4106.858125,"Atlanta,GA -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Boston,MA -> Providence,RI -> Augusta,ME -> Columbus,OH -> Indianapolis,IN -> Springfield,IL -> JeffersonCity,MO -> DesMoines,IA -> Lincoln,NE -> Topeka,KS -> OklahomaCity,OK -> Cheyenne,WY -> Denver,CO -> SantaFe,NM -> Austin,TX -> Jackson,MS -> BatonRouge,LA -> Tallahassee,FL -> Montgomery,AL -> Nashville,TN -> Frankfort,KY -> Lansing,MI -> Madison,WI -> Charleston,WV -> Atlanta,GA",,,
Capital_Cities.txt,2,"Atlanta,GA",8000,Greedy 2,1633.0,1801,7790.53424,0.104084,"Atlanta,GA -> Nashville,TN -> Indianapolis,IN -> Columbus,OH -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Augusta,ME -> Providence,RI -> Boston,MA -> Columbia,SC -> Raleigh,NC -> Richmond,VA -> Lansing,MI -> Springfield,IL -> JeffersonCity,MO -> OklahomaCity,OK -> Austin,TX -> Jackson,MS -> BatonRouge,LA -> Tallahassee,FL -> Montgomery,AL -> LittleRock,AR -> Topeka,KS -> Lincoln,NE -> DesMoines,IA -> Madison,WI -> Frankfort,KY -> Atlanta,GA",,,
Capital_Cities.txt,2,"Atlanta,GA",8000,Greedy 1,660.0,828,7997.107285,0.03275,"Atlanta,GA -> Albany,NY -> Annapolis,MD -> Cheyenne,WY -> Nashville,TN -> Helena,MT -> Salem,OR -> Indianapolis,IN -> Atlanta,GA",,,
Capital_Cities.txt,3,"Augusta,ME",8000,Attention,1423.0,,7753.007765,5.089998,"Augusta,ME -> Charleston,WV -> Frankfort,KY -> Madison,WI -> DesMoines,IA -> Lincoln,NE -> Topeka,KS -> LittleRock,AR -> Springfield,IL -> JeffersonCity,MO -> BatonRouge,LA -> OklahomaCity,OK -> Jackson,MS -> Tallahassee,FL -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Indianapolis,IN -> Columbus,OH -> Annapolis,MD -> Albany,NY -> Concord,NH -> Providence,RI -> Trenton,NJ -> Dover,DE -> Augusta,ME",8057.089446,true,true
Capital_Cities.txt,3,"Augusta,ME",8000,P-MARL,1794.0,1942,7919.957037,4170.064208,"Augusta,ME -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Harrisburg,PA -> Columbus,OH -> Lansing,MI -> Springfield,IL -> JeffersonCity,MO -> Topeka,KS -> Lincoln,NE -> DesMoines,IA -> Cheyenne,WY -> Denver,CO -> SantaFe,NM -> OklahomaCity,OK -> Austin,TX -> BatonRouge,LA -> Jackson,MS -> LittleRock,AR -> Nashville,TN -> Indianapolis,IN -> Frankfort,KY -> Columbia,SC -> Atlanta,GA -> Tallahassee,FL -> Montgomery,AL -> Providence,RI -> Boston,MA -> Albany,NY -> Concord,NH -> Augusta,ME",,,
Capital_Cities.txt,3,"Augusta,ME",8000,Greedy 2,1624.0,1772,7874.943451,0.114,"Augusta,ME -> Concord,NH -> Albany,NY -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Providence,RI -> Boston,MA -> Columbus,OH -> Indianapolis,IN -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Raleigh,NC -> Richmond,VA -> Lansing,MI -> Springfield,IL -> JeffersonCity,MO -> OklahomaCity,OK -> Austin,TX -> Jackson,MS -> BatonRouge,LA -> Tallahassee,FL -> Montgomery,AL -> LittleRock,AR -> Topeka,KS -> Lincoln,NE -> DesMoines,IA -> Madison,WI -> Montpelier,VT -> Augusta,ME",,,
Capital_Cities.txt,3,"Augusta,ME",8000,Greedy 1,827.0,975,7971.063142,0.031083,"Augusta,ME -> Albany,NY -> Annapolis,MD -> Cheyenne,WY -> Nashville,TN -> Helena,MT -> Salem,OR -> Indianapolis,IN -> Columbus,OH -> Concord,NH -> Boston,MA -> Augusta,ME",,,
Capital_Cities.txt,4,"Austin,TX",8000,Attention,1362.0,,7951.896829,4.115105,"Austin,TX -> Madison,WI -> DesMoines,IA -> Lincoln,NE -> Denver,CO -> SaltLakeCity,UT -> Phoenix,AZ -> Cheyenne,WY -> SantaFe,NM -> OklahomaCity,OK -> BatonRouge,LA -> Jackson,MS -> Tallahassee,FL -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Indianapolis,IN -> Columbus,OH -> Springfield,IL -> JeffersonCity,MO -> LittleRock,AR -> Austin,TX",7951.896829,false,true
Capital_Cities.txt,4,"Austin,TX",8000,P-MARL,1628.0,1758,7691.382014,4014.219375,"Austin,TX -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Boston,MA -> Providence,RI -> Concord,NH -> Augusta,ME -> Columbus,OH -> Indianapolis,IN -> Frankfort,KY -> Lansing,MI -> Madison,WI -> Cheyenne,WY -> Denver,CO -> SantaFe,NM -> OklahomaCity,OK -> Topeka,KS -> Lincoln,NE -> DesMoines,IA -> Springfield,IL -> JeffersonCity,MO -> Nashville,TN -> Atlanta,GA -> Jackson,MS -> BatonRouge,LA -> Austin,TX",,,
Capital_Cities.txt,4,"Austin,TX",8000,Greedy 2,1800.0,1930,7973.435132,0.099791,"Austin,TX -> OklahomaCity,OK -> JeffersonCity,MO -> Springfield,IL -> Indianapolis,IN -> Columbus,OH -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Augusta,ME -> Providence,RI -> Boston,MA -> Lansing,MI -> Madison,WI -> DesMoines,IA -> Lincoln,NE -> Topeka,KS -> Cheyenne,WY -> Denver,CO -> SantaFe,NM -> SaltLakeCity,UT -> Helena,MT -> Pierre,SD -> Austin,TX",,,
Capital_Cities.txt,4,"Austin,TX",8000,Greedy 1,691.0,821,7940.078794,0.028833,"Austin,TX -> Albany,NY -> Annapolis,MD -> Cheyenne,WY -> Nashville,TN -> Helena,MT -> OklahomaCity,OK -> Jackson,MS -> BatonRouge,LA -> Austin,TX",,,
Capital_Cities.txt,5,"BatonRouge,LA",8000,Attention,1336.0,,7910.411744,4.050016,"BatonRouge,LA -> Madison,WI -> DesMoines,IA -> Lincoln,NE -> Topeka,KS -> Denver,CO -> Phoenix,AZ -> Cheyenne,WY -> SantaFe,NM -> Austin,TX -> OklahomaCity,OK -> Jackson,MS -> Tallahassee,FL -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Indianapolis,IN -> Columbus,OH -> Springfield,IL -> JeffersonCity,MO -> LittleRock,AR -> BatonRouge,LA",7910.411744,false,true
Capital_Cities.txt,5,"BatonRouge,LA",8000,P-MARL,1671.0,1771,7651.86189,4087.223083,"BatonRouge,LA -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Providence,RI -> Boston,MA -> Concord,NH -> Augusta,ME -> Columbus,OH -> Indianapolis,IN -> Springfield,IL -> JeffersonCity,MO -> Topeka,KS -> Lincoln,NE -> DesMoines,IA -> Cheyenne,WY -> Denver,CO -> SantaFe,NM -> Phoenix,AZ -> SaltLakeCity,UT -> Helena,MT -> Bismarck,ND -> Pierre,SD -> OklahomaCity,OK -> LittleRock,AR -> Jackson,MS -> BatonRouge,LA",,,
Capital_Cities.txt,5,"BatonRouge,LA",8000,Greedy 2,1880.0,1980,7973.284242,0.093291,"BatonRouge,LA -> Jackson,MS -> Nashville,TN -> Atlanta,GA -> Columbia,SC -> Annapolis,MD -> Dover,DE -> Trenton,NJ -> Albany,NY -> Concord,NH -> Augusta,ME -> Providence,RI -> Boston,MA -> Columbus,OH -> Indianapolis,IN -> Springfield,IL -> JeffersonCity,MO -> OklahomaCity,OK -> Austin,TX -> SantaFe,NM -> Cheyenne,WY -> Denver,CO -> SaltLakeCity,UT -> Helena,MT -> Boise,ID -> Pierre,SD -> Lincoln,NE -> Topeka,KS -> LittleRock,AR -> BatonRouge,LA",,,
Capital_Cities.txt,5,"BatonRouge,LA",8000,Greedy 1,725.0,825,7860.582205,0.028125,"BatonRouge,LA -> Albany,NY -> Annapolis,MD -> Cheyenne,WY -> Nashville,TN -> Helena,MT -> Indianapolis,IN -> Atlanta,GA -> Jackson,MS -> BatonRouge,LA",,,
Capital_Cities.txt,6,"Bismarck,ND",8000,Attention,1284.0,,7960.566535,4.113913,"Bismarck,ND -> SaintPaul,MN -> Madison,WI -> DesMoines,IA -> Topeka,KS -> Lincoln,NE -> Pierre,SD -> Denver,CO -> SaltLakeCity,UT -> Phoenix,AZ -> Cheyenne,WY -> SantaFe,NM -> Austin,TX -> OklahomaCity,OK -> BatonRouge,LA -> Jackson,MS -> Nashville,TN -> Tallahassee,FL -> Atlanta,GA -> Columbia,SC -> Indianapolis,IN -> Bismarck,ND",7960.566535,false,true
